Gene,Tissue,Spearman_Rho,Cancer
RPF2,Normal,0.06361308677098151,CCRCC
RPF2,Tumor,0.16718887361089196,CCRCC
RPGRIP1L,Normal,-0.2992481203007519,CCRCC
RPGRIP1L,Tumor,-0.04686617730095991,CCRCC
RPH3AL,Tumor,0.36764705882352944,CCRCC
RPIA,Normal,-0.1574964438122333,CCRCC
RPIA,Tumor,0.13261050875729774,CCRCC
RPL10,Normal,0.029985775248933144,CCRCC
RPL10,Tumor,0.11562337984356333,CCRCC
RPL10A,Normal,0.1222475106685633,CCRCC
RPL10A,Tumor,0.03057052047877736,CCRCC
RPL11,Normal,0.1363869132290185,CCRCC
RPL11,Tumor,0.045330568266348084,CCRCC
RPL12,Normal,0.16839260312944523,CCRCC
RPL12,Tumor,-0.00384554696481302,CCRCC
RPL13,Normal,0.054793741109530586,CCRCC
RPL13,Tumor,0.002024209363658905,CCRCC
RPL13A,Normal,0.09337126600284495,CCRCC
RPL13A,Tumor,0.2694542749588621,CCRCC
RPL14,Normal,-0.20953058321479373,CCRCC
RPL14,Tumor,0.2045353109573293,CCRCC
RPL15,Normal,0.09086770981507823,CCRCC
RPL15,Tumor,0.11331515001239773,CCRCC
RPL18,Normal,0.07294452347083925,CCRCC
RPL18,Tumor,-0.05421184320266889,CCRCC
RPL18A,Normal,0.046571834992887626,CCRCC
RPL18A,Tumor,0.10955526001397561,CCRCC
RPL19,Normal,-0.0514651493598862,CCRCC
RPL19,Tumor,-0.002538151162004373,CCRCC
RPL21,Normal,-0.010184921763869132,CCRCC
RPL21,Tumor,-0.1877285124991547,CCRCC
RPL22,Normal,0.02500711237553343,CCRCC
RPL22,Tumor,0.04045262944345513,CCRCC
RPL22L1,Normal,0.2378391356542617,CCRCC
RPL22L1,Tumor,0.46268407891080854,CCRCC
RPL23,Normal,0.18705547652916074,CCRCC
RPL23,Tumor,-0.011996483556116584,CCRCC
RPL23A,Normal,0.006031294452347084,CCRCC
RPL23A,Tumor,-0.07106372427473345,CCRCC
RPL24,Normal,-0.012603129445234708,CCRCC
RPL24,Tumor,0.04679124495638257,CCRCC
RPL26,Normal,-0.008886653252850436,CCRCC
RPL26,Tumor,0.05150321376736471,CCRCC
RPL26L1,Normal,-0.1535135135135135,CCRCC
RPL26L1,Tumor,0.3548768117575457,CCRCC
RPL27,Normal,0.010412517780938834,CCRCC
RPL27,Tumor,-0.0026012668214503076,CCRCC
RPL27A,Normal,-0.16489331436699858,CCRCC
RPL27A,Tumor,0.17608818159276876,CCRCC
RPL28,Normal,0.1404551920341394,CCRCC
RPL28,Tumor,0.21183869440750175,CCRCC
RPL29,Normal,-0.07806543385490754,CCRCC
RPL29,Tumor,0.19760160494105447,CCRCC
RPL3,Normal,0.01849217638691323,CCRCC
RPL3,Tumor,0.07524739084372112,CCRCC
RPL30,Normal,-0.019288762446657184,CCRCC
RPL30,Tumor,0.1564411784595271,CCRCC
RPL31,Normal,0.04998577524893314,CCRCC
RPL31,Tumor,0.052372472555958796,CCRCC
RPL32,Normal,0.04378378378378378,CCRCC
RPL32,Tumor,0.06465297657958208,CCRCC
RPL34,Normal,0.011692745376955903,CCRCC
RPL34,Tumor,-0.007803800464350923,CCRCC
RPL35,Normal,0.1519487908961593,CCRCC
RPL35,Tumor,-0.0026012668214503076,CCRCC
RPL35A,Normal,0.02392603129445235,CCRCC
RPL35A,Tumor,0.22887992245790412,CCRCC
RPL36,Normal,0.14273115220483643,CCRCC
RPL36,Tumor,0.13199738520839438,CCRCC
RPL36AL,Normal,0.056828158671881235,CCRCC
RPL36AL,Tumor,-0.11736750145602795,CCRCC
RPL37,Normal,0.36042206590151793,CCRCC
RPL37,Tumor,0.2558647805649519,CCRCC
RPL37A,Normal,-0.22096728307254623,CCRCC
RPL37A,Tumor,0.07220882266753827,CCRCC
RPL38,Normal,0.22998577524893316,CCRCC
RPL38,Tumor,0.1142077857674188,CCRCC
RPL39,Normal,-0.03891891891891892,CCRCC
RPL39,Tumor,0.14653201992651535,CCRCC
RPL4,Normal,-0.12116642958748222,CCRCC
RPL4,Tumor,0.05121835764037599,CCRCC
RPL5,Normal,-0.11971550497866287,CCRCC
RPL5,Tumor,0.03451975745553727,CCRCC
RPL6,Normal,-0.1314651493598862,CCRCC
RPL6,Tumor,0.17949642720284922,CCRCC
RPL7,Normal,0.12822190611664297,CCRCC
RPL7,Tumor,0.1869621080630255,CCRCC
RPL7A,Normal,-0.11359886201991465,CCRCC
RPL7A,Tumor,-0.036999301219484707,CCRCC
RPL7L1,Normal,-0.1876529160739687,CCRCC
RPL7L1,Tumor,0.09717557423979442,CCRCC
RPL8,Normal,-0.15792318634423896,CCRCC
RPL8,Tumor,0.26729030949214433,CCRCC
RPL9,Normal,0.23362731152204835,CCRCC
RPL9,Tumor,-0.09735590469535424,CCRCC
RPLP0,Normal,0.2507823613086771,CCRCC
RPLP0,Tumor,0.15335752766945426,CCRCC
RPLP1,Normal,0.24443812233285916,CCRCC
RPLP1,Tumor,0.28671189955593623,CCRCC
RPLP2,Normal,0.45334281650071123,CCRCC
RPLP2,Tumor,0.12159231792259315,CCRCC
RPN1,Normal,0.23496443812233286,CCRCC
RPN1,Tumor,0.42242860041025176,CCRCC
RPN2,Normal,0.1822315387592531,CCRCC
RPN2,Tumor,0.2905906169932602,CCRCC
RPP14,Normal,0.02734947849886742,CCRCC
RPP14,Tumor,0.053095526843846635,CCRCC
RPP21,Normal,-0.18749761768629694,CCRCC
RPP21,Tumor,0.08468353420065448,CCRCC
RPP25,Normal,0.4399146514935989,CCRCC
RPP25,Tumor,0.7315240177625498,CCRCC
RPP25L,Normal,0.046571834992887626,CCRCC
RPP25L,Tumor,0.14558528503482632,CCRCC
RPP30,Normal,-0.21467994310099572,CCRCC
RPP30,Tumor,0.16387079322859138,CCRCC
RPP38,Normal,-0.20972972972972972,CCRCC
RPP38,Tumor,0.09117057006965264,CCRCC
RPP40,Normal,0.14995732574679943,CCRCC
RPP40,Tumor,0.08262290647611749,CCRCC
RPRD1A,Normal,0.4784637268847795,CCRCC
RPRD1A,Tumor,0.5306990059283637,CCRCC
RPRD1B,Normal,0.0505547652916074,CCRCC
RPRD1B,Tumor,0.5368122083718414,CCRCC
RPRD2,Normal,0.035874822190611666,CCRCC
RPRD2,Tumor,0.35852850348263193,CCRCC
RPS10,Normal,0.021223328591749645,CCRCC
RPS10,Tumor,0.04972161485922954,CCRCC
RPS11,Normal,-0.061792318634423894,CCRCC
RPS11,Tumor,0.010418592069968216,CCRCC
RPS12,Normal,0.2910384068278805,CCRCC
RPS12,Tumor,0.016712124969005704,CCRCC
RPS13,Normal,-0.0015647226173541964,CCRCC
RPS13,Tumor,0.07557198566372879,CCRCC
RPS14,Normal,0.056728307254623044,CCRCC
RPS14,Tumor,0.014295696864504204,CCRCC
RPS15,Normal,0.0458321479374111,CCRCC
RPS15,Tumor,0.07157766607307892,CCRCC
RPS15A,Normal,0.05502133712660028,CCRCC
RPS15A,Tumor,0.015044068255077429,CCRCC
RPS16,Normal,0.16213371266002846,CCRCC
RPS16,Tumor,0.11966278204810316,CCRCC
RPS18,Normal,0.0759601706970128,CCRCC
RPS18,Tumor,0.07763676937988864,CCRCC
RPS19,Normal,0.47120910384068276,CCRCC
RPS19,Tumor,0.22013389536325317,CCRCC
RPS19BP1,Normal,0.04587969682309305,CCRCC
RPS19BP1,Tumor,-0.028465205680395553,CCRCC
RPS2,Normal,0.39024182076813657,CCRCC
RPS2,Tumor,0.10963640871897752,CCRCC
RPS20,Normal,0.28731152204836413,CCRCC
RPS20,Tumor,0.3615851047043708,CCRCC
RPS21,Normal,0.07413940256045519,CCRCC
RPS21,Tumor,0.17635867727610846,CCRCC
RPS23,Normal,-0.04273115220483641,CCRCC
RPS23,Tumor,0.13744336496630075,CCRCC
RPS24,Normal,0.25761024182076814,CCRCC
RPS24,Tumor,0.10021414241597727,CCRCC
RPS25,Normal,0.10056899004267425,CCRCC
RPS25,Tumor,-0.22006176318102924,CCRCC
RPS26,Normal,-0.13453769559032716,CCRCC
RPS26,Tumor,0.005360322791515452,CCRCC
RPS27,Normal,0.2743954480796586,CCRCC
RPS27,Tumor,0.06108243355949778,CCRCC
RPS27L,Normal,0.16275960170697013,CCRCC
RPS27L,Tumor,0.3092712395464689,CCRCC
RPS28,Normal,0.2777809388335704,CCRCC
RPS28,Tumor,-0.08033270969050786,CCRCC
RPS29,Normal,0.09155049786628734,CCRCC
RPS29,Tumor,-0.07984581746049636,CCRCC
RPS3,Normal,0.09749644381223328,CCRCC
RPS3,Tumor,-0.038586209228411064,CCRCC
RPS3A,Normal,-0.028136557610241822,CCRCC
RPS3A,Tumor,-0.021472848995784777,CCRCC
RPS4X,Normal,0.47917496443812235,CCRCC
RPS4X,Tumor,0.19019903974032415,CCRCC
RPS4Y1,Normal,0.6528591749644381,CCRCC
RPS4Y1,Tumor,0.9012594120309704,CCRCC
RPS5,Normal,0.17564722617354198,CCRCC
RPS5,Tumor,-0.012816987128913734,CCRCC
RPS6,Normal,-0.08503556187766714,CCRCC
RPS6,Tumor,-0.17860379144782815,CCRCC
RPS6KA1,Normal,0.3143954480796586,CCRCC
RPS6KA1,Tumor,0.6545499628068435,CCRCC
RPS6KA3,Normal,0.4250071123755334,CCRCC
RPS6KA3,Tumor,0.37819353966142955,CCRCC
RPS6KA4,Normal,0.40913229018492175,CCRCC
RPS6KA4,Tumor,0.3369249149065663,CCRCC
RPS6KA5,Normal,0.5941963015647226,CCRCC
RPS6KA5,Tumor,0.8173613146090211,CCRCC
RPS6KB1,Normal,0.11431009957325747,CCRCC
RPS6KB1,Tumor,0.20962062980411605,CCRCC
RPS6KB2,Normal,0.144299128101945,CCRCC
RPS6KB2,Tumor,0.18105650301030304,CCRCC
RPS6KC1,Normal,0.06345278952829436,CCRCC
RPS6KC1,Tumor,0.26124635993011064,CCRCC
RPS7,Normal,0.17137980085348506,CCRCC
RPS7,Tumor,0.053039695241530106,CCRCC
RPS8,Normal,0.01519203413940256,CCRCC
RPS8,Tumor,0.0716858643464148,CCRCC
RPS9,Normal,-0.06347083926031294,CCRCC
RPS9,Tumor,0.18456371300407998,CCRCC
RPSA,Normal,0.22512091038406828,CCRCC
RPSA,Tumor,0.48225322904221984,CCRCC
RPTOR,Normal,0.1656330014224751,CCRCC
RPTOR,Tumor,0.10722899713725402,CCRCC
RPUSD2,Normal,0.1544238975817923,CCRCC
RPUSD2,Tumor,0.37260329553907534,CCRCC
RPUSD3,Normal,0.23660685574635024,CCRCC
RPUSD3,Tumor,0.1501532175689479,CCRCC
RPUSD4,Normal,-0.025803698435277383,CCRCC
RPUSD4,Tumor,0.08112616369497104,CCRCC
RRAD,Normal,0.41908961593172117,CCRCC
RRAD,Tumor,0.707278588012533,CCRCC
RRAGA,Normal,0.0876529160739687,CCRCC
RRAGA,Tumor,0.2240470662489011,CCRCC
RRAGB,Normal,0.1959317211948791,CCRCC
RRAGB,Tumor,0.43106642923156685,CCRCC
RRAGC,Normal,0.24051209103840682,CCRCC
RRAGC,Tumor,0.37765254829475015,CCRCC
RRAGD,Normal,0.48366606170598914,CCRCC
RRAGD,Tumor,0.636322281515178,CCRCC
RRAS,Normal,0.27248933143669984,CCRCC
RRAS,Tumor,0.6914636070599374,CCRCC
RRAS2,Normal,0.32261735419630155,CCRCC
RRAS2,Tumor,0.6285733606834524,CCRCC
RRBP1,Normal,0.537724039829303,CCRCC
RRBP1,Tumor,0.7032482023307711,CCRCC
RREB1,Normal,0.13248933143669986,CCRCC
RREB1,Tumor,-0.011338277393323265,CCRCC
RRM1,Normal,0.3899288762446657,CCRCC
RRM1,Tumor,0.27618961747402115,CCRCC
RRM2,Normal,0.12072072072072072,CCRCC
RRM2,Tumor,0.7022991110775352,CCRCC
RRM2B,Normal,0.7992318634423897,CCRCC
RRM2B,Tumor,0.7991208890291459,CCRCC
RRN3,Normal,0.3623534520191055,CCRCC
RRN3,Tumor,0.3790073775989269,CCRCC
RRNAD1,Normal,-0.18571428571428572,CCRCC
RRNAD1,Tumor,0.17216117216117216,CCRCC
RRP1,Normal,0.07274537695590327,CCRCC
RRP1,Tumor,0.26236728805536147,CCRCC
RRP12,Normal,0.17146514935988622,CCRCC
RRP12,Tumor,0.35454320041476006,CCRCC
RRP15,Normal,0.4698150782361309,CCRCC
RRP15,Tumor,0.3628834839844014,CCRCC
RRP1B,Normal,0.2867994310099573,CCRCC
RRP1B,Tumor,0.3330297770664743,CCRCC
RRP36,Normal,0.22717086834733893,CCRCC
RRP36,Tumor,0.011810329631588226,CCRCC
RRP7A,Normal,0.06227596017069701,CCRCC
RRP7A,Tumor,0.12903996573721344,CCRCC
RRP8,Normal,-0.0048933143669985775,CCRCC
RRP8,Tumor,0.10006086152875143,CCRCC
RRP9,Normal,0.24489331436699857,CCRCC
RRP9,Tumor,0.25782296057525417,CCRCC
RRS1,Normal,0.08822190611664296,CCRCC
RRS1,Tumor,0.4496945652908956,CCRCC
RSAD1,Normal,0.1381048387096774,CCRCC
RSAD1,Tumor,0.04772639216653165,CCRCC
RSBN1,Normal,0.38193456614509247,CCRCC
RSBN1,Tumor,0.5395532312963506,CCRCC
RSBN1L,Normal,0.5132859174964438,CCRCC
RSBN1L,Tumor,0.560471564141289,CCRCC
RSF1,Normal,0.6712375533428165,CCRCC
RSF1,Tumor,0.4280819601920519,CCRCC
RSL1D1,Normal,0.10369843527738265,CCRCC
RSL1D1,Tumor,0.19896309988053107,CCRCC
RSL24D1,Normal,0.13517406962785114,CCRCC
RSL24D1,Tumor,0.0014521914093255184,CCRCC
RSPRY1,Normal,0.12375533428165007,CCRCC
RSPRY1,Tumor,0.34595045420733495,CCRCC
RSRC1,Normal,0.38014224751066855,CCRCC
RSRC1,Tumor,0.0878164235962401,CCRCC
RSRC2,Normal,0.497923186344239,CCRCC
RSRC2,Tumor,0.1751594797466357,CCRCC
RSU1,Normal,0.5186628733997155,CCRCC
RSU1,Tumor,0.3669589522800532,CCRCC
RTCA,Normal,0.6612517780938834,CCRCC
RTCA,Tumor,0.33676261749656244,CCRCC
RTCB,Normal,0.0006543385490753911,CCRCC
RTCB,Tumor,0.062371796316750445,CCRCC
RTEL1,Normal,-0.16544325239977414,CCRCC
RTEL1,Tumor,0.2583651642475172,CCRCC
RTF1,Normal,0.4604551920341394,CCRCC
RTF1,Tumor,0.4798187678921624,CCRCC
RTKN,Normal,0.8387482219061166,CCRCC
RTKN,Tumor,0.5070868890089824,CCRCC
RTN1,Normal,0.7586344238975818,CCRCC
RTN1,Tumor,0.8951468566147466,CCRCC
RTN2,Normal,0.5592797118847539,CCRCC
RTN2,Tumor,0.29182048814626893,CCRCC
RTN3,Normal,0.3038406827880512,CCRCC
RTN3,Tumor,0.3724770642201835,CCRCC
RTN4,Normal,0.17437920700836107,CCRCC
RTN4,Tumor,0.3835789029240269,CCRCC
RTN4IP1,Normal,0.5838122332859175,CCRCC
RTN4IP1,Tumor,0.3763631855374975,CCRCC
RTTN,Tumor,0.19852941176470587,CCRCC
RUFY1,Normal,0.4734281650071124,CCRCC
RUFY1,Tumor,0.48335324482113473,CCRCC
RUFY2,Normal,-0.09655761024182077,CCRCC
RUFY2,Tumor,-0.02708112616369497,CCRCC
RUFY3,Normal,0.31495766266250175,CCRCC
RUFY3,Tumor,0.6626578197961734,CCRCC
RUNDC1,Normal,-0.40714285714285714,CCRCC
RUNDC1,Tumor,-0.27647058823529413,CCRCC
RUNX1,Normal,0.3494299128101945,CCRCC
RUNX1,Tumor,0.7391440159205985,CCRCC
RUNX2,Normal,-0.25882352941176473,CCRCC
RUNX2,Tumor,0.5,CCRCC
RUNX3,Normal,0.4074622263336417,CCRCC
RUNX3,Tumor,0.6560230950922928,CCRCC
RUSC1,Normal,-0.022727272727272728,CCRCC
RUSC1,Tumor,0.2372093023255814,CCRCC
RUSC2,Normal,0.12082551594746717,CCRCC
RUSC2,Tumor,0.10383717915478351,CCRCC
RUVBL1,Normal,0.2557041251778094,CCRCC
RUVBL1,Tumor,0.6739354867795235,CCRCC
RUVBL2,Normal,-0.08142247510668563,CCRCC
RUVBL2,Tumor,0.22911435205013186,CCRCC
RWDD1,Normal,-0.1885633001422475,CCRCC
RWDD1,Tumor,0.29116606180826365,CCRCC
RWDD2A,Normal,0.20478632478632477,CCRCC
RWDD2A,Tumor,0.3439041578576462,CCRCC
RWDD2B,Normal,0.2812206572769953,CCRCC
RWDD2B,Tumor,0.36038491573670556,CCRCC
RWDD3,Normal,-0.3283546704599336,CCRCC
RWDD3,Tumor,0.1973004960842084,CCRCC
RWDD4,Normal,0.2867709815078236,CCRCC
RWDD4,Tumor,0.5407704618713793,CCRCC
RXRA,Normal,0.5060881934566145,CCRCC
RXRA,Tumor,0.5335752766945427,CCRCC
RXRB,Normal,0.28475106685633,CCRCC
RXRB,Tumor,0.4157293239862047,CCRCC
RYBP,Normal,0.2898905529953917,CCRCC
RYBP,Tumor,0.46135351324692137,CCRCC
S100A1,Normal,0.7484495021337126,CCRCC
S100A1,Tumor,0.9271645289993914,CCRCC
S100A10,Normal,0.6614509246088194,CCRCC
S100A10,Tumor,0.38768793814665375,CCRCC
S100A11,Normal,0.8580085348506401,CCRCC
S100A11,Tumor,0.8198588914185244,CCRCC
S100A12,Normal,0.6973740365279313,CCRCC
S100A12,Tumor,0.5337195410589906,CCRCC
S100A13,Normal,0.8841820768136558,CCRCC
S100A13,Tumor,0.7190000676239209,CCRCC
S100A16,Normal,0.7583783783783784,CCRCC
S100A16,Tumor,0.6143723373081171,CCRCC
S100A2,Normal,0.6919487908961593,CCRCC
S100A2,Tumor,0.22197326600996325,CCRCC
S100A3,Normal,0.327994227994228,CCRCC
S100A3,Tumor,0.6068235899414753,CCRCC
S100A4,Normal,0.8851209103840683,CCRCC
S100A4,Tumor,0.7508013434618939,CCRCC
S100A6,Normal,0.8108108108108109,CCRCC
S100A6,Tumor,0.6614115366408945,CCRCC
S100A8,Normal,0.7998293029871977,CCRCC
S100A8,Tumor,0.7022473683024142,CCRCC
S100A9,Normal,0.6376955903271693,CCRCC
S100A9,Tumor,0.4863647634289836,CCRCC
S100B,Normal,0.5515789473684211,CCRCC
S100B,Tumor,0.7877871198972116,CCRCC
S100P,Normal,0.4922819101350105,CCRCC
S100P,Tumor,0.6046817819294664,CCRCC
S1PR1,Tumor,0.8204334365325078,CCRCC
SAA1,Normal,0.07613086770981507,CCRCC
SAA1,Tumor,0.2593975321298145,CCRCC
SAA2,Normal,0.06512196052983166,CCRCC
SAA2,Tumor,0.07290317838180163,CCRCC
SAAL1,Normal,0.15015647226173542,CCRCC
SAAL1,Tumor,0.38848139215111693,CCRCC
SAC3D1,Normal,-0.48928571428571427,CCRCC
SAC3D1,Tumor,-0.047058823529411764,CCRCC
SACM1L,Normal,0.2285064011379801,CCRCC
SACM1L,Tumor,0.40640623943376236,CCRCC
SACS,Normal,0.0921602787456446,CCRCC
SACS,Tumor,0.4060721646313329,CCRCC
SAE1,Normal,0.7496159317211949,CCRCC
SAE1,Tumor,0.4374411108356063,CCRCC
SAFB,Normal,0.12497866287339972,CCRCC
SAFB,Tumor,0.13452201158623178,CCRCC
SAFB2,Normal,0.24975817923186344,CCRCC
SAFB2,Tumor,0.2184387890809909,CCRCC
SALL1,Normal,0.2984320557491289,CCRCC
SALL1,Tumor,0.35407030527289546,CCRCC
SAMD1,Normal,0.1773541963015647,CCRCC
SAMD1,Tumor,0.13927371909023284,CCRCC
SAMD12,Normal,0.2716540035067212,CCRCC
SAMD12,Tumor,0.2917854955821888,CCRCC
SAMD4A,Normal,0.49732574679943103,CCRCC
SAMD4A,Tumor,0.4799089331199423,CCRCC
SAMD4B,Normal,0.15857752489331436,CCRCC
SAMD4B,Tumor,0.28978653382323105,CCRCC
SAMD9,Normal,0.7322617354196301,CCRCC
SAMD9,Tumor,0.8364312602844713,CCRCC
SAMHD1,Normal,0.871692745376956,CCRCC
SAMHD1,Tumor,0.8199310236007483,CCRCC
SAMM50,Normal,0.7029587482219061,CCRCC
SAMM50,Tumor,0.15899285440569844,CCRCC
SAMSN1,Normal,0.724279007377599,CCRCC
SAMSN1,Tumor,0.7641333098219009,CCRCC
SAP130,Normal,0.059174964438122334,CCRCC
SAP130,Tumor,0.08851069585014538,CCRCC
SAP18,Normal,-0.29982930298719773,CCRCC
SAP18,Tumor,-0.09200910668800577,CCRCC
SAP30,Normal,0.32642958748221906,CCRCC
SAP30,Tumor,0.36462367288055364,CCRCC
SAP30BP,Normal,0.4489900426742532,CCRCC
SAP30BP,Tumor,0.26088857831977097,CCRCC
SAP30L,Normal,0.09678520625889046,CCRCC
SAP30L,Tumor,0.4239884588508442,CCRCC
SAR1A,Normal,0.053513513513513515,CCRCC
SAR1A,Tumor,0.46022586389558867,CCRCC
SAR1B,Normal,0.6937411095305832,CCRCC
SAR1B,Tumor,0.6798232761535514,CCRCC
SARAF,Normal,0.22480796586059745,CCRCC
SARAF,Tumor,0.5471180939070848,CCRCC
SARDH,Normal,0.8798577524893314,CCRCC
SARDH,Tumor,0.383549354191556,CCRCC
SARM1,Normal,-0.07502133712660028,CCRCC
SARM1,Tumor,0.024024524941956133,CCRCC
SARNP,Normal,0.44835680751173707,CCRCC
SARNP,Tumor,-0.013205028087764819,CCRCC
SARS2,Normal,-0.03476529160739687,CCRCC
SARS2,Tumor,0.19372450014651849,CCRCC
SART1,Normal,0.175049786628734,CCRCC
SART1,Tumor,0.1793251132700674,CCRCC
SART3,Normal,0.7029587482219061,CCRCC
SART3,Tumor,0.4697563284719248,CCRCC
SASH1,Normal,0.7772403982930298,CCRCC
SASH1,Tumor,0.7317584473547776,CCRCC
SASH3,Normal,0.6866856330014225,CCRCC
SASH3,Tumor,0.838658341410635,CCRCC
SAT2,Normal,0.6282503556187766,CCRCC
SAT2,Tumor,0.44943308613033384,CCRCC
SATB1,Normal,0.27228327228327226,CCRCC
SATB1,Tumor,0.2654625068418172,CCRCC
SATB2,Normal,0.5784615384615385,CCRCC
SATB2,Tumor,0.42825361512791993,CCRCC
SAV1,Normal,0.2504589352701732,CCRCC
SAV1,Tumor,0.6111724508370386,CCRCC
SAYSD1,Normal,0.06497975708502024,CCRCC
SAYSD1,Tumor,0.3832752613240418,CCRCC
SBDS,Normal,0.302076813655761,CCRCC
SBDS,Tumor,0.5648175281202804,CCRCC
SBF1,Normal,0.112375533428165,CCRCC
SBF1,Tumor,0.1346752924734576,CCRCC
SBF2,Normal,0.11502133712660029,CCRCC
SBF2,Tumor,0.7517841444446949,CCRCC
SBNO1,Normal,-0.032005689900426744,CCRCC
SBNO1,Tumor,0.49656245069089106,CCRCC
SBSN,Normal,0.060579219813679676,CCRCC
SBSN,Tumor,0.034392074105728795,CCRCC
SBSPON,Normal,0.6293598862019915,CCRCC
SBSPON,Tumor,0.6511597502423191,CCRCC
SC5D,Normal,0.31085164835164836,CCRCC
SC5D,Tumor,0.34589455488331894,CCRCC
SCAF1,Normal,-0.13433854907539117,CCRCC
SCAF1,Tumor,0.058269278452764695,CCRCC
SCAF11,Normal,0.4051778093883357,CCRCC
SCAF11,Tumor,0.3918986542839754,CCRCC
SCAF4,Normal,0.012233285917496443,CCRCC
SCAF4,Tumor,0.15672069066564479,CCRCC
SCAF8,Normal,0.581081081081081,CCRCC
SCAF8,Tumor,0.5860424227396704,CCRCC
SCAI,Normal,0.5212233285917497,CCRCC
SCAI,Tumor,0.6361021572030746,CCRCC
SCAMP1,Normal,-0.23667140825035562,CCRCC
SCAMP1,Tumor,0.5431237743164349,CCRCC
SCAMP2,Normal,0.5201422475106685,CCRCC
SCAMP2,Tumor,0.4848139215111692,CCRCC
SCAMP3,Normal,0.11210243341282396,CCRCC
SCAMP3,Tumor,0.5318291828333194,CCRCC
SCAMP4,Normal,-0.008477951635846373,CCRCC
SCAMP4,Tumor,0.25522620201519286,CCRCC
SCAMP5,Normal,0.48351025038489587,CCRCC
SCAMP5,Tumor,0.47033210962178773,CCRCC
SCAND1,Normal,-0.2713709677419355,CCRCC
SCAND1,Tumor,0.21881606765327696,CCRCC
SCAP,Normal,-0.4729838709677419,CCRCC
SCAP,Tumor,0.26036096256684493,CCRCC
SCAPER,Normal,0.18001924591024407,CCRCC
SCAPER,Tumor,0.32352079897661945,CCRCC
SCARB1,Normal,0.2453769559032717,CCRCC
SCARB1,Tumor,0.8280639271464959,CCRCC
SCARB2,Normal,-0.014366998577524893,CCRCC
SCARB2,Tumor,0.43800915177061966,CCRCC
SCARF1,Normal,-0.10588904694167853,CCRCC
SCARF1,Tumor,0.429957396929874,CCRCC
SCARF2,Normal,0.4987593999312898,CCRCC
SCARF2,Tumor,0.5230984274898078,CCRCC
SCCPDH,Normal,0.3174395448079659,CCRCC
SCCPDH,Tumor,0.5321055834817303,CCRCC
SCD,Normal,0.45732844555919994,CCRCC
SCD,Tumor,0.7340970350404312,CCRCC
SCD5,Normal,0.6621621621621622,CCRCC
SCD5,Tumor,0.731406802966436,CCRCC
SCFD1,Normal,-0.0014793741109530583,CCRCC
SCFD1,Tumor,0.6237495209972275,CCRCC
SCFD2,Normal,-0.06193456614509246,CCRCC
SCFD2,Tumor,0.0897639925162861,CCRCC
SCG2,Normal,0.23433088650479955,CCRCC
SCG2,Tumor,0.11627196333078686,CCRCC
SCG3,Normal,-0.3127793920987216,CCRCC
SCG3,Tumor,0.14193631963894704,CCRCC
SCGB1A1,Normal,-0.2289136851240914,CCRCC
SCGB1A1,Tumor,-0.07608793376740823,CCRCC
SCGN,Normal,0.19197724039829303,CCRCC
SCGN,Tumor,0.9003043076437572,CCRCC
SCIN,Normal,0.7396870554765291,CCRCC
SCIN,Tumor,0.857015981786624,CCRCC
SCLT1,Normal,-0.21114708603145235,CCRCC
SCLT1,Tumor,-0.057685563997662184,CCRCC
SCLY,Normal,0.26679943100995734,CCRCC
SCLY,Tumor,0.30948763609314067,CCRCC
SCMH1,Normal,-0.18571428571428572,CCRCC
SCMH1,Tumor,0.23487179487179488,CCRCC
SCML2,Normal,-0.04643962848297214,CCRCC
SCML2,Tumor,-0.2075187969924812,CCRCC
SCO1,Normal,0.5437268847795164,CCRCC
SCO1,Tumor,0.37396479047855197,CCRCC
SCO2,Normal,0.32219061166429586,CCRCC
SCO2,Tumor,0.34603160291233687,CCRCC
SCOC,Normal,-0.07749644381223329,CCRCC
SCOC,Tumor,0.19745734057660663,CCRCC
SCP2,Normal,0.48657183499288764,CCRCC
SCP2,Tumor,0.5026305705204788,CCRCC
SCPEP1,Normal,0.2076529160739687,CCRCC
SCPEP1,Tumor,0.6612041566170006,CCRCC
SCRIB,Normal,0.05155049786628734,CCRCC
SCRIB,Tumor,0.34851428501233594,CCRCC
SCRN1,Normal,0.8563584637268847,CCRCC
SCRN1,Tumor,0.9390302729752271,CCRCC
SCRN2,Normal,0.8528876244665718,CCRCC
SCRN2,Tumor,0.5524378423460993,CCRCC
SCRN3,Normal,0.47630156472261737,CCRCC
SCRN3,Tumor,0.42420485539751596,CCRCC
SCUBE1,Normal,0.3555438039837828,CCRCC
SCUBE1,Tumor,0.23521658644946317,CCRCC
SCUBE2,Normal,0.2688311688311688,CCRCC
SCUBE2,Tumor,0.1581196581196581,CCRCC
SCUBE3,Normal,0.42199146514935987,CCRCC
SCUBE3,Tumor,0.602096680256261,CCRCC
SCYL1,Normal,0.0629018492176387,CCRCC
SCYL1,Tumor,0.13975159479746635,CCRCC
SCYL2,Normal,0.2970697012802276,CCRCC
SCYL2,Tumor,0.7264837815296531,CCRCC
SCYL3,Normal,0.32919626466597496,CCRCC
SCYL3,Tumor,0.06824637071323375,CCRCC
SDAD1,Normal,0.2640967283072546,CCRCC
SDAD1,Tumor,0.46943173365191715,CCRCC
SDC1,Normal,0.3811095305832148,CCRCC
